####
# Wall Drawing matplotlib drawings/86_001_2.0m_5.0m_10000.png
#
# User input was Height(m): 2.0, Width(m): 5.0, Number of lines: 10000
#
#
x, y, degrees
0.3278, 0.1739, 179.47
4.7899, 0.7380, 347.56
4.3042, 0.6239, 230.38
3.1961, 1.4127, 52.20
3.5544, 0.3604, 217.61
2.9868, 1.7498, 254.21
3.5370, 1.0605, 359.91
0.5317, 1.6732, 87.73
2.0316, 1.0219, 356.83
1.6857, 0.0216, 10.79
3.5719, 1.1790, 211.68
2.8923, 0.6839, 51.31
1.7141, 1.9022, 76.64
0.8779, 1.6312, 244.80
1.0569, 1.5374, 189.22
3.7947, 1.8447, 64.73
0.6624, 0.8329, 288.57
1.9506, 0.3911, 205.57
1.8486, 0.9519, 111.38
3.3319, 0.9106, 112.06
0.8773, 0.5502, 164.59
1.5922, 0.4173, 270.59
0.7729, 1.0989, 65.23
0.4981, 0.4491, 86.02
3.2838, 0.3700, 115.78
2.8753, 1.5124, 192.73
3.1052, 0.5423, 20.23
2.9727, 1.4080, 114.71
1.1631, 1.6645, 358.24
4.7434, 1.1407, 128.33
3.9863, 0.1674, 210.92
3.3479, 1.2548, 170.27
0.3096, 0.4756, 335.15
0.8306, 1.4028, 177.16
2.0753, 0.0756, 243.62
4.8422, 0.5994, 202.06
1.8346, 1.9906, 106.47
0.3195, 0.4483, 99.26
2.3948, 0.5183, 259.36
4.2905, 1.7633, 115.97
0.5330, 0.0967, 59.31
3.3393, 0.1456, 283.44
3.8357, 1.8183, 232.38
3.2729, 0.5299, 300.56
0.6323, 0.3540, 294.59
0.3822, 0.0104, 147.19
4.7008, 0.3054, 161.68
4.2646, 1.3290, 225.33
0.3628, 1.7790, 357.08
4.4193, 1.5990, 342.32
1.2729, 1.3669, 294.64
3.9478, 0.7321, 179.56
4.5152, 0.9102, 164.30
0.4715, 0.6451, 334.70
3.7483, 0.9125, 326.30
2.9150, 0.6902, 60.04
2.0509, 0.4795, 179.34
0.2883, 0.9959, 216.88
2.8038, 0.8205, 237.03
0.5162, 1.6149, 232.74
3.7128, 0.1951, 275.51
4.1413, 1.6455, 260.70
0.5406, 1.7435, 123.16
0.1747, 0.8479, 187.57
0.4998, 1.9266, 150.99
3.2670, 1.1155, 187.09
4.9485, 1.5910, 339.41
1.9071, 0.8037, 201.68
2.9693, 1.9256, 234.08
1.2779, 1.7129, 143.62
2.2741, 1.5145, 136.05
0.7595, 1.7110, 172.03
3.0428, 1.9595, 343.88
3.7659, 0.9937, 283.39
4.3913, 0.5846, 254.57
2.6849, 1.3965, 191.35
4.4846, 0.9600, 43.04
4.2901, 1.3086, 271.13
2.0158, 0.2445, 168.40
2.4837, 1.8992, 229.06
3.9841, 0.2307, 143.03
0.9815, 0.6663, 149.23
1.6081, 0.8121, 167.49
2.9296, 0.4011, 286.12
1.6432, 0.9695, 235.61
2.1478, 0.9502, 224.69
2.9216, 0.5641, 162.90
4.2144, 1.3007, 260.16
3.7931, 1.7335, 172.72
4.8546, 1.6865, 98.02
4.4934, 1.8916, 195.78
0.6568, 1.0472, 148.77
4.2433, 0.9921, 51.67
3.2878, 0.1698, 192.84
1.1279, 1.9010, 43.53
2.9568, 1.9478, 11.94
2.3693, 1.1198, 169.76
3.2046, 0.0025, 231.88
4.3066, 0.8812, 60.54
4.8619, 0.4900, 199.19
1.2234, 0.4713, 170.21
0.4682, 0.7976, 60.64
2.4769, 1.1195, 42.27
3.7339, 1.2713, 40.70
1.6387, 0.6746, 117.56
2.5456, 1.5613, 31.53
0.8547, 1.2462, 176.20
2.3332, 0.1978, 31.48
4.3667, 1.7326, 37.38
0.6068, 0.7606, 329.98
1.3113, 0.8779, 319.68
4.9187, 1.9913, 171.02
1.1998, 1.0184, 348.44
3.7515, 1.7014, 308.85
0.8178, 0.1323, 161.10
0.0306, 1.1346, 304.18
1.4004, 1.0217, 50.07
1.7826, 0.2196, 321.55
2.2811, 1.1810, 43.85
4.5439, 1.9876, 293.00
2.5556, 1.6167, 71.51
1.2604, 1.3151, 274.56
0.9699, 1.3105, 49.31
1.6341, 0.4853, 339.93
0.4169, 0.3708, 223.85
4.7391, 0.4412, 176.01
4.2466, 1.1292, 106.12
3.1203, 0.6842, 117.66
0.7416, 1.8237, 113.61
3.3788, 1.8778, 256.05
1.7491, 1.8039, 119.52
4.9739, 1.4776, 3.69
2.2577, 0.8259, 215.70
1.9147, 0.4307, 213.56
1.7418, 1.7625, 2.52
3.5232, 0.7735, 176.07
4.0897, 0.0918, 147.20
3.4302, 0.4108, 32.53
1.3306, 1.5421, 272.55
4.4337, 0.4201, 211.88
3.6261, 0.3155, 313.98
4.3142, 0.3541, 32.89
2.7682, 0.2752, 152.04
0.0886, 0.2241, 315.34
3.7543, 1.0048, 96.79
4.8660, 0.9944, 330.36
1.5458, 0.3026, 156.78
1.0617, 1.6708, 352.36
2.3750, 0.1367, 123.35
0.5384, 1.7161, 238.34
4.9089, 0.7119, 175.67
1.4461, 1.7762, 114.81
2.0613, 1.8894, 68.19
2.1921, 1.5864, 236.32
2.5193, 1.5419, 117.42
2.9060, 0.3467, 334.28
1.1137, 1.7672, 316.12
0.4986, 1.0484, 212.09
2.3876, 0.5458, 190.62
2.1273, 0.9636, 309.75
4.0462, 1.4222, 277.12
0.9021, 0.0458, 336.82
2.6053, 0.7123, 65.19
0.4948, 0.2536, 310.17
3.3966, 1.5869, 147.14
2.5154, 1.6946, 328.74
2.6301, 0.3611, 258.57
1.8324, 0.2820, 350.67
1.6482, 0.5089, 120.78
1.6130, 0.2729, 201.75
1.5197, 1.0815, 80.65
3.3504, 1.2377, 321.30
1.9504, 0.8975, 37.85
2.4067, 1.2299, 131.53
3.0398, 0.0122, 136.71
4.1157, 0.9519, 154.61
4.3427, 1.3856, 264.34
1.9118, 0.3757, 359.84
3.0325, 1.9302, 160.11
0.4376, 0.8590, 207.06
4.1159, 0.5534, 137.94
2.1198, 0.3207, 89.95
4.7827, 1.2486, 103.78
3.2291, 0.4548, 51.14
1.2606, 0.2765, 137.06
1.2599, 0.5188, 254.80
0.7097, 1.5817, 235.17
1.7262, 0.6303, 60.60
2.3780, 1.9358, 190.69
0.7769, 1.2433, 157.75
0.4322, 1.6149, 159.45
2.7644, 1.9178, 78.24
0.3532, 1.6033, 265.29
1.5374, 1.6480, 170.05
1.5183, 0.5188, 107.34
0.2481, 1.2610, 243.59
0.7397, 1.3995, 207.22
2.2754, 0.3059, 164.93
4.9366, 1.5175, 348.89
2.6881, 0.1215, 201.38
4.7664, 0.5387, 145.74
3.4081, 0.3069, 255.88
0.8932, 0.8697, 285.36
3.6881, 0.5949, 167.24
3.2695, 1.2571, 293.86
3.4036, 1.7173, 32.49
3.1177, 1.6995, 34.76
1.3128, 1.8090, 135.30
1.3535, 1.9008, 172.70
3.2309, 1.5710, 101.61
2.8584, 1.4454, 236.34
1.4440, 0.7792, 356.66
1.4443, 0.5736, 137.98
4.4373, 1.2925, 216.41
3.0216, 0.9023, 230.84
1.4222, 1.6746, 49.24
0.1502, 1.6960, 176.17
3.3276, 1.4521, 318.12
1.8220, 1.7856, 127.57
2.0000, 0.1071, 328.95
3.4075, 0.8726, 55.62
2.7614, 0.9193, 142.21
0.3166, 1.3132, 301.07
0.5271, 0.2217, 140.20
0.6062, 1.7673, 315.50
2.2856, 1.1358, 349.95
2.1514, 1.5863, 340.01
0.7693, 0.0461, 203.21
0.0512, 1.9163, 29.48
1.8080, 1.0851, 288.62
4.2135, 0.0084, 28.87
3.6916, 1.2475, 168.48
3.5425, 0.6210, 281.28
1.4088, 1.2761, 308.78
0.8840, 0.4909, 307.48
4.0283, 0.0055, 292.52
2.3098, 0.2915, 64.74
0.4651, 0.1344, 12.58
2.6712, 0.4521, 297.41
2.7706, 1.4131, 193.07
1.9084, 0.6997, 344.80
2.4999, 1.7177, 82.45
2.5396, 0.6261, 102.51
3.0007, 0.2670, 31.36
1.6908, 1.8199, 355.99
3.5693, 1.0609, 137.15
1.0488, 1.9467, 6.10
2.1210, 1.8095, 277.51
1.8876, 0.0245, 110.40
1.6716, 1.5733, 132.59
2.8415, 1.6683, 30.06
0.3100, 0.8572, 211.77
0.6815, 1.6711, 164.61
0.8284, 0.2745, 150.94
0.1280, 0.8838, 254.94
1.5983, 0.1612, 164.47
1.9297, 0.0887, 65.71
2.1943, 1.5562, 304.06
3.8762, 0.3896, 33.00
0.5073, 1.9568, 23.33
4.7919, 0.2559, 346.49
1.9441, 1.5664, 35.98
0.4937, 0.2719, 121.78
1.1171, 1.0311, 71.98
1.0469, 1.0935, 234.18
3.0630, 1.9852, 228.53
3.4284, 1.2839, 155.64
2.4518, 1.9287, 142.95
4.9989, 1.7110, 60.24
2.5878, 1.6131, 57.11
1.5943, 1.1290, 45.36
4.9054, 1.2496, 161.35
3.6433, 1.4550, 342.86
2.4898, 0.5682, 313.33
0.4173, 1.8315, 155.88
4.7855, 0.2136, 286.31
0.4598, 0.5823, 3.92
1.7228, 0.6576, 136.75
3.2043, 1.9488, 236.43
2.2236, 0.3635, 329.76
3.4592, 1.7894, 46.19
1.4325, 0.6444, 232.20
2.8580, 1.7268, 329.96
3.7694, 1.8429, 314.85
2.6429, 0.4515, 42.89
0.6640, 0.9149, 248.81
3.3038, 0.4674, 85.36
0.7900, 0.4862, 86.45
3.3456, 0.6311, 356.09
3.3380, 1.6968, 249.11
1.6319, 1.9620, 264.35
1.3485, 0.1507, 249.40
3.6926, 1.1408, 196.96
0.0902, 0.8758, 323.40
0.8124, 0.9313, 250.69
4.2955, 0.2155, 225.43
4.4712, 1.6945, 45.91
0.9126, 1.8496, 338.27
2.7887, 1.8214, 123.93
4.8690, 1.4946, 327.19
1.8675, 0.2690, 350.18
0.3420, 1.3918, 211.69
2.7680, 0.8277, 313.39
3.4216, 0.2214, 225.92
1.8725, 1.1969, 65.05
4.2995, 1.1483, 260.75
2.8964, 0.4544, 231.94
1.0331, 1.7699, 41.18
4.8711, 1.9055, 326.34
3.5327, 0.9170, 188.62
2.0667, 0.8915, 127.24
3.8264, 0.5837, 114.33
2.7021, 0.4534, 96.85
0.1512, 1.5660, 232.27
1.2769, 1.5461, 206.13
1.0582, 0.4542, 153.34
4.8603, 1.2133, 65.20
0.4747, 1.1621, 37.78
3.5612, 1.1091, 317.01
0.1508, 0.6422, 250.89
4.8007, 1.1498, 177.10
4.4125, 0.0024, 67.57
1.5023, 1.6761, 136.95
3.3453, 0.4445, 344.37
3.4964, 0.3789, 266.04
4.3909, 1.8060, 344.60
2.2862, 0.3022, 146.00
2.6479, 0.6461, 250.49
3.4775, 1.7347, 122.97
0.5303, 1.3851, 24.90
1.9530, 0.1766, 332.13
4.3460, 1.4967, 192.65
0.7193, 1.9901, 204.48
2.2881, 0.2004, 35.90
0.3101, 0.0447, 352.57
0.1927, 0.6059, 176.06
0.7443, 1.0180, 14.32
3.0111, 0.4351, 83.37
3.4230, 1.5938, 103.02
3.3762, 1.5653, 148.15
0.5347, 1.7177, 269.72
1.7246, 0.7031, 347.67
3.3876, 0.3430, 287.57
2.5744, 0.7898, 350.29
4.0290, 0.5591, 152.54
3.5072, 0.4851, 231.90
1.8089, 1.7069, 119.40
1.0989, 1.6973, 43.88
1.8419, 0.1021, 185.65
4.3917, 0.4009, 250.14
1.8158, 0.0191, 282.44
1.5012, 0.6738, 344.39
2.1558, 0.7729, 188.22
2.3857, 1.6743, 216.73
2.4787, 1.1448, 20.14
3.8524, 1.9072, 201.05
0.1822, 0.4613, 96.73
0.9086, 1.5680, 108.58
1.6322, 0.4902, 147.34
2.6447, 1.8556, 67.70
3.2114, 0.5253, 278.86
2.0464, 1.8607, 98.56
2.5660, 1.3780, 135.03
4.0887, 1.4493, 106.99
2.7886, 1.3032, 312.59
3.0557, 0.6665, 98.73
0.9570, 1.6971, 148.03
3.5346, 0.8953, 359.73
1.4143, 0.0273, 78.42
1.2260, 0.1693, 52.08
4.5160, 1.4416, 353.90
2.7647, 0.6970, 268.83
3.1233, 1.6346, 13.33
1.1050, 1.5152, 213.94
1.6655, 0.6866, 43.45
4.6809, 0.2284, 308.79
2.2659, 1.8275, 329.23
2.2480, 0.4853, 328.47
3.2308, 1.4224, 226.80
4.6572, 1.7802, 39.81
0.8896, 1.1656, 78.05
1.0250, 0.6174, 305.46
3.2888, 1.2150, 175.19
2.8033, 0.6969, 249.03
0.4164, 1.0430, 159.61
4.8173, 1.0270, 200.31
2.6105, 1.6195, 222.45
3.2047, 0.8042, 21.76
3.9217, 0.7934, 328.17
1.8004, 1.8914, 181.89
3.2379, 0.6493, 127.84
1.3585, 0.1228, 356.47
4.7881, 0.5922, 276.68
3.0881, 0.1464, 83.65
2.7487, 1.9571, 199.39
3.6141, 0.3685, 330.84
2.3718, 0.1944, 186.30
3.1257, 1.7462, 103.21
3.6669, 1.3915, 40.08
2.9007, 1.4477, 179.12
3.4749, 1.6229, 230.77
0.2846, 1.8084, 209.74
4.7657, 1.7221, 49.70
1.6442, 1.5085, 143.39
3.6877, 1.9362, 312.64
4.5256, 1.8629, 301.71
2.8537, 1.8110, 134.16
3.9371, 0.9201, 183.02
0.5387, 0.6095, 64.41
3.0197, 0.5954, 303.89
2.2926, 1.3760, 271.05
3.6798, 1.7023, 37.43
3.0060, 0.1727, 282.46
4.0439, 1.3824, 346.28
2.9934, 0.6579, 73.90
4.8567, 0.7968, 152.49
3.4973, 1.3270, 315.59
4.2050, 0.7886, 344.09
1.5032, 1.7702, 306.51
2.1980, 0.5271, 64.59
2.4300, 1.3933, 84.87
0.3637, 0.6230, 50.53
4.6275, 1.2604, 342.04
3.8860, 1.8972, 155.64
4.4044, 0.3834, 60.07
1.4455, 0.0894, 151.63
3.8583, 1.2470, 358.07
1.1923, 0.8005, 79.72
4.0863, 1.9318, 241.94
3.2541, 1.6786, 223.66
0.2296, 1.6229, 321.42
1.0859, 1.1688, 339.49
1.9855, 0.9098, 151.66
3.5429, 0.8340, 65.55
3.6349, 0.9459, 132.06
1.3010, 0.1733, 272.52
2.9373, 1.9558, 322.50
4.3493, 0.3204, 68.95
1.8809, 0.4048, 64.28
0.6736, 1.3741, 5.63
2.7809, 0.6915, 254.61
2.4937, 1.7578, 251.77
0.9765, 0.9029, 273.86
0.2208, 0.8208, 36.01
3.6791, 1.4363, 330.66
1.1547, 0.0976, 101.81
0.4573, 1.4101, 10.99
4.8682, 0.3127, 24.12
0.9205, 1.3092, 21.14
1.2668, 1.8503, 109.12
3.9490, 1.5593, 309.08
2.5139, 0.9686, 219.87
0.8004, 0.9691, 80.49
4.3066, 1.6491, 249.21
0.3019, 1.0660, 343.07
1.5954, 1.7033, 109.96
4.9733, 1.9268, 109.53
3.2848, 0.6332, 239.85
3.6256, 1.6778, 12.32
4.2969, 0.8556, 320.98
2.9664, 1.0780, 268.82
4.9799, 1.1804, 10.06
1.7651, 0.2268, 198.30
1.0548, 0.2485, 315.74
0.7065, 1.5638, 306.55
3.1804, 1.8440, 230.99
4.5866, 1.5445, 133.00
2.4125, 1.3050, 146.47
2.6276, 0.1742, 95.38
4.4666, 1.9441, 25.16
1.4467, 1.4040, 295.85
2.5843, 1.5255, 109.48
2.2312, 0.1564, 168.11
2.6949, 1.1839, 356.84
0.2285, 0.7124, 132.61
4.4754, 1.7625, 187.52
4.3951, 1.3880, 95.66
2.3464, 1.9581, 219.17
2.1788, 0.1044, 32.14
4.1615, 0.0141, 87.58
0.2608, 0.5449, 42.34
4.9622, 0.8355, 61.74
3.9991, 1.1249, 211.96
0.0273, 1.7933, 247.26
1.6957, 0.2567, 122.42
0.5362, 1.0951, 110.40
1.6404, 0.2755, 62.37
3.9427, 1.0629, 176.25
0.8514, 0.6462, 145.84
0.3191, 1.8417, 86.39
1.8469, 0.7721, 180.80
3.0219, 1.5782, 229.49
4.6323, 1.5858, 276.12
1.5797, 1.9525, 197.62
1.1084, 0.0677, 177.56
0.6823, 1.5147, 210.46
2.8732, 0.5348, 87.82
1.2656, 1.7090, 248.71
3.6914, 0.3717, 203.20
3.5714, 0.1309, 256.07
2.1104, 0.0345, 15.50
3.1338, 0.8559, 277.72
1.4503, 0.6546, 253.80
0.0331, 1.6434, 39.55
3.0848, 1.8486, 282.95
4.0321, 0.8473, 340.64
1.5690, 1.6396, 264.68
2.2368, 1.0655, 81.48
0.0246, 1.9444, 198.26
2.1091, 0.5450, 221.09
4.0044, 0.2064, 50.82
4.0445, 0.7133, 269.81
1.0137, 0.6564, 267.60
1.5091, 0.7948, 220.95
4.2056, 1.7298, 267.32
3.4126, 1.7360, 130.87
1.2627, 1.3692, 113.56
2.4699, 0.1148, 15.26
1.5106, 1.4362, 161.66
1.4357, 0.2447, 243.98
3.1504, 0.2082, 327.46
3.9637, 1.1191, 185.71
3.5121, 1.0922, 326.11
2.5155, 0.4345, 216.34
0.3271, 0.7205, 268.96
1.8691, 1.3821, 353.04
1.4114, 1.5108, 62.40
2.8648, 1.4373, 103.08
1.7833, 1.2491, 124.15
2.5385, 0.5169, 154.30
1.1396, 0.0866, 342.22
2.5838, 0.1562, 159.65
4.8669, 1.8418, 241.34
0.1915, 0.9673, 200.89
3.5347, 1.4144, 239.95
1.1923, 0.8834, 217.13
0.9525, 0.5801, 318.06
2.5938, 1.7154, 200.40
1.1624, 0.3611, 332.32
3.6147, 0.2983, 337.98
4.7739, 0.6499, 93.91
2.4376, 1.4978, 118.90
0.6385, 1.9535, 153.30
3.2792, 1.7952, 153.86
1.8445, 1.7681, 166.27
3.4714, 0.4325, 233.77
4.6919, 0.5608, 69.30
3.0852, 0.1872, 48.44
4.5623, 0.9156, 13.11
3.3519, 0.4761, 46.16
4.6536, 0.7693, 264.47
4.7101, 0.1961, 256.89
4.8630, 0.6756, 309.01
3.1985, 0.4477, 226.32
2.9494, 0.7240, 328.53
2.0996, 1.9565, 109.50
2.6163, 0.8415, 349.15
2.9340, 1.9500, 253.30
0.6861, 0.5097, 174.47
4.8424, 0.6987, 63.62
4.6482, 0.5653, 283.58
1.6101, 0.6037, 100.28
0.7906, 1.2226, 132.10
0.4857, 1.4861, 254.56
1.1489, 1.4354, 168.91
0.3785, 0.2645, 147.67
0.0862, 1.6168, 291.22
3.9208, 1.9774, 276.52
3.4174, 0.6242, 235.82
2.0985, 1.9474, 46.46
1.0556, 0.2757, 113.09
0.9951, 0.2389, 8.08
2.3249, 1.9580, 181.31
3.2049, 1.2436, 226.93
4.8916, 0.2068, 242.49
3.8784, 0.1496, 118.60
4.3332, 0.2458, 17.55
2.9870, 0.6430, 55.93
2.2264, 0.0569, 178.07
2.3570, 1.1164, 270.05
3.0072, 1.0570, 198.67
3.1479, 0.0153, 142.86
1.2289, 1.5244, 234.81
0.7919, 1.2380, 298.95
1.1494, 0.5388, 62.98
1.9133, 1.5494, 237.28
4.3553, 1.7374, 272.22
4.3375, 1.3000, 179.31
0.3523, 0.3651, 31.50
4.9590, 1.6236, 237.98
4.5949, 0.2566, 93.53
4.7004, 0.9493, 107.87
0.4742, 0.7375, 21.87
0.9228, 1.3879, 218.64
2.5366, 1.1010, 27.51
3.7887, 1.1691, 342.25
4.0759, 0.4954, 51.56
2.8632, 1.9596, 310.36
3.6067, 1.6323, 352.73
3.5938, 0.5776, 300.66
3.3788, 0.3992, 89.63
2.3529, 1.7185, 33.02
2.0510, 1.2635, 173.00
4.8482, 1.8328, 344.53
2.9386, 1.0735, 332.04
2.2738, 1.8257, 337.05
2.8799, 0.0233, 160.90
3.0002, 0.9297, 87.16
0.7330, 0.7112, 140.20
1.6155, 1.0541, 168.65
2.9039, 1.6235, 294.95
3.9441, 1.7457, 324.59
3.5626, 0.3689, 222.80
0.6059, 0.0360, 112.37
1.9453, 1.7852, 115.01
0.8669, 0.0793, 300.47
1.0449, 1.0919, 45.85
4.4800, 0.8221, 189.68
3.6986, 0.0202, 252.36
2.3723, 1.2432, 190.79
2.7281, 0.7466, 37.98
2.9207, 0.7559, 321.80
4.8371, 1.2405, 196.19
2.7680, 1.4674, 254.27
1.5425, 1.5163, 317.70
0.9808, 0.8250, 271.34
4.8997, 0.0709, 274.01
3.9567, 1.2345, 90.98
4.2639, 0.9766, 174.13
1.5910, 0.8852, 205.80
1.8032, 0.3655, 158.27
2.2515, 0.6038, 303.46
0.6390, 1.9888, 102.56
2.3621, 1.9785, 358.70
0.3877, 0.7425, 63.31
2.5860, 0.4849, 4.05
3.3752, 0.4577, 352.39
1.8631, 1.9560, 230.18
0.3986, 1.7464, 151.95
3.7319, 1.5224, 46.50
1.5619, 0.9575, 88.13
3.0784, 0.9348, 299.44
4.3365, 1.8091, 271.61
3.7505, 0.7649, 237.47
0.6499, 0.8593, 82.55
3.0583, 1.8052, 318.31
0.8871, 0.6707, 274.10
3.7757, 1.9147, 318.58
0.7471, 1.6767, 354.12
3.7824, 0.6787, 42.54
2.6236, 0.8959, 4.87
2.7150, 0.1928, 235.82
3.2420, 0.2574, 48.93
0.7798, 0.7719, 97.85
0.5864, 0.6499, 239.70
4.7736, 1.4240, 245.63
2.0085, 0.6631, 167.25
0.5003, 0.1115, 268.99
1.9608, 1.6775, 308.72
2.8459, 1.5427, 332.63
4.2028, 0.3829, 134.67
1.3490, 0.8467, 232.07
4.8913, 1.6962, 326.14
0.3516, 1.3223, 80.36
0.1502, 1.1240, 285.97
1.4867, 0.0203, 274.64
4.5831, 1.6207, 98.51
2.7606, 0.9041, 60.16
3.1780, 1.2921, 107.27
4.9064, 0.1769, 91.88
4.0864, 0.1274, 351.71
3.7366, 0.1667, 85.84
0.8945, 1.4744, 35.27
0.0635, 0.5261, 235.55
2.3302, 1.1934, 317.65
2.5636, 0.1095, 72.68
3.2663, 1.9775, 123.18
1.5312, 1.9515, 247.84
3.0337, 0.6679, 312.66
4.7179, 0.4114, 173.65
0.9421, 0.7889, 59.01
0.8197, 0.9804, 134.30
3.4960, 0.2668, 246.30
3.4339, 0.8881, 300.37
2.5931, 1.8568, 315.06
0.6907, 1.8453, 47.45
3.9522, 1.0361, 113.89
1.5226, 1.0907, 325.75
3.4996, 1.9304, 97.06
3.9569, 0.2991, 237.53
1.0020, 0.6563, 288.28
2.3048, 1.5134, 184.41
0.5688, 1.2654, 167.77
3.2190, 1.7846, 195.07
1.8280, 1.6359, 190.97
3.2994, 0.9169, 337.92
1.7752, 1.3385, 212.89
1.6381, 0.3463, 153.61
1.5540, 1.2770, 180.73
1.7960, 1.0923, 250.23
0.5695, 0.2020, 136.03
0.3554, 1.3194, 247.85
1.5636, 1.3069, 139.17
0.7866, 1.5834, 17.90
1.3447, 0.0429, 189.46
0.7883, 1.7164, 155.44
4.2646, 0.4452, 39.59
0.4659, 1.8401, 139.29
3.2138, 1.2984, 88.11
0.6131, 1.1846, 303.56
1.0324, 0.2686, 103.30
1.0908, 0.5469, 47.07
2.6307, 0.2401, 264.21
3.1778, 0.7664, 34.22
0.9860, 1.4057, 63.36
2.6317, 0.3909, 97.63
2.2441, 1.9737, 185.05
1.6313, 0.0988, 308.39
3.4945, 1.7032, 138.25
0.7624, 0.4216, 201.50
4.3304, 1.5485, 355.00
0.0133, 1.9424, 19.77
1.0349, 0.0124, 81.51
4.8409, 1.1763, 79.63
0.4234, 1.1751, 107.46
1.7402, 1.4333, 285.02
1.3984, 1.8503, 184.71
0.6731, 0.2513, 18.45
0.5080, 0.3519, 205.54
2.7673, 1.4807, 128.59
0.8453, 0.4913, 225.22
4.4527, 0.6871, 95.38
0.3897, 0.3702, 290.03
4.5727, 1.9192, 190.98
1.6768, 1.0509, 56.05
0.6377, 1.2665, 220.25
3.6933, 1.7954, 296.54
0.8058, 1.5439, 221.27
3.9424, 1.3438, 184.94
3.8426, 1.0974, 344.90
2.7833, 0.6124, 307.94
3.5607, 1.8978, 82.74
0.9831, 1.5253, 258.04
1.9003, 1.5625, 204.14
3.3004, 0.0050, 104.86
2.5497, 0.6814, 129.53
3.9727, 1.7101, 259.51
2.0596, 1.5444, 240.58
3.4454, 0.1361, 315.20
4.1363, 0.8280, 292.98
3.6287, 1.1335, 306.25
0.6217, 1.5605, 87.03
1.1045, 0.6397, 51.23
0.7901, 0.9490, 96.25
1.3347, 1.7014, 250.68
0.1548, 1.2839, 100.95
2.7310, 0.0924, 297.35
1.2719, 1.8357, 13.85
0.0602, 1.4290, 17.59
2.7971, 0.8039, 37.32
4.5519, 0.2725, 178.19
2.7132, 1.6680, 272.54
1.0100, 0.1189, 119.31
4.9202, 1.9551, 33.62
1.2246, 0.6706, 304.90
3.8220, 0.0081, 41.55
1.1005, 0.3277, 198.46
2.0312, 0.9178, 146.96
1.9940, 1.9803, 51.93
0.6696, 0.3603, 319.68
3.8746, 1.4763, 219.06
3.4937, 1.1947, 122.72
3.8110, 1.9883, 27.35
2.7418, 0.1814, 118.73
2.6739, 1.0984, 116.02
3.0714, 0.1367, 200.03
1.7962, 0.8180, 23.06
2.0766, 0.2480, 36.95
4.4576, 0.8410, 177.63
2.1615, 0.5394, 245.53
0.9203, 0.5085, 155.06
3.5842, 0.5161, 152.98
3.9176, 0.6991, 220.26
0.4863, 1.1070, 227.51
1.3054, 0.8510, 143.73
2.1423, 1.0571, 349.56
2.1302, 0.9166, 53.86
2.9160, 0.1278, 111.65
4.4588, 0.8263, 99.67
4.4643, 0.5146, 163.71
2.3222, 1.9656, 88.70
0.9624, 1.4317, 213.03
3.4142, 0.9570, 261.58
0.8577, 0.8153, 259.03
1.9676, 1.1952, 332.71
1.0381, 1.9328, 234.87
0.6917, 1.3484, 97.36
2.5729, 1.6270, 9.22
4.9797, 1.1535, 243.63
1.4654, 1.3823, 110.66
2.2836, 0.3441, 147.03
1.2702, 1.5903, 227.44
1.2867, 0.2633, 305.59
2.6325, 0.3256, 188.76
2.3051, 1.0152, 183.73
1.1466, 0.8717, 67.50
1.5341, 1.7123, 142.94
2.3311, 0.0891, 290.32
3.1046, 1.7782, 39.97
1.7232, 0.4289, 324.40
1.1656, 1.3728, 163.81
0.0005, 1.9854, 87.88
1.4657, 0.7728, 283.81
1.1245, 0.1195, 324.56
3.9007, 0.4156, 160.78
4.4946, 1.7976, 313.58
1.7054, 0.9712, 348.27
1.4202, 0.6306, 318.14
0.1196, 1.1231, 203.21
4.8962, 1.0067, 325.47
0.2158, 0.4508, 265.76
2.2996, 1.7129, 244.96
2.4387, 0.2075, 152.42
0.4996, 1.4018, 320.78
0.9626, 0.1510, 15.17
1.5737, 1.4324, 190.45
3.1832, 0.1711, 206.49
2.1667, 0.7798, 28.81
4.6650, 0.0346, 352.78
2.0905, 0.4219, 189.38
3.9147, 1.6700, 258.91
1.9046, 1.8724, 60.77
1.6658, 1.6595, 161.45
3.0446, 0.7894, 92.90
0.5759, 0.8334, 291.02
2.1929, 0.4640, 271.54
2.5507, 1.9926, 328.73
2.4903, 0.3291, 4.32
3.7047, 1.4851, 28.52
4.1829, 1.8220, 359.37
3.8609, 1.4619, 349.97
1.6572, 0.2068, 140.36
0.9056, 0.9829, 109.00
3.3760, 0.0457, 143.32
3.4730, 0.0124, 71.80
3.4514, 1.0739, 357.87
4.7372, 1.8762, 76.73
2.1290, 1.1354, 238.02
2.3744, 0.8474, 161.31
1.9437, 0.0342, 35.56
1.5265, 1.4781, 195.20
0.3323, 1.3932, 345.85
2.3093, 1.5485, 301.02
4.3442, 1.9272, 119.03
4.8114, 0.2989, 67.83
0.8849, 1.3187, 244.00
4.0867, 0.4310, 267.12
0.1131, 0.4179, 324.71
0.3358, 1.8818, 255.39
0.3350, 1.0153, 162.82
3.5460, 1.1262, 13.41
0.7027, 0.4067, 337.89
0.1710, 1.2988, 108.99
4.8460, 0.9810, 317.58
4.7310, 1.7925, 119.71
2.7471, 1.2723, 208.24
4.8510, 1.3079, 45.70
3.7279, 0.1585, 181.72
2.4443, 1.9455, 207.02
